Address,Postal Code,County,Price,NotMP,VATEx
"122 Westend Gate, Cookstown Way, Tallaght Dublin 24",Dublin 24,Dublin,172000,No,No
"127 Oranmore Rd, Ballyfermot, Dublin 10",Dublin 10,Dublin,225000,No,No
"13 Montpelier Mews, Dublin 7, Dublin",Dublin 7,Dublin,220000,No,No
"13 Rahillion Walk, Donabate",,Dublin,396475,No,Yes
"13 Walnut Ave, Courtlands, Drumcondra Dublin 9",Dublin 9,Dublin,675000,No,No
"135 The Academy Building, Park West Pointe, Park West Dublin 12",Dublin 12,Dublin,220000,No,No
"14 St Alphonsus Road, Drumcondra, Dublin 9",Dublin 9,Dublin,595000,No,No
"14 Westbourne Close, Clondalkin, Dublin 22",Dublin 22,Dublin,235949,No,No
"16 Berwick Dr, Swords Manor, Swords",,Dublin,373000,No,No
"16 Grange House, Taylors Hill, College Rd Dublin 16",Dublin 16,Dublin,285000,No,No
"16 Parkside Gardens, Parkside, Balgriffin",,Dublin,308370,No,Yes
"16 White Pines Court, White Pines, Stocking Avenue",,Dublin,370044,No,Yes
"16 Willow Glen, Glenamuck Road, Carrickmines",Dublin 18,Dublin,387664,No,Yes
"2 Taylor Hill View, Taylor Hill, Balbriggan",,Dublin,270925,No,Yes
"20 Cherbury Park Ave, Lucan, Dublin",,Dublin,285000,No,No
"21 St Margarets Rd, Marlea, Malahide",,Dublin,970000,No,No
"22 Rathdown Sq, Circular Rd, Dublin 7",Dublin 7,Dublin,300000,No,No
"25 Killiney Court, Seafield Rd, Killiney",,Dublin,245000,No,No
"28 Churchwell Mews Balgriffin, Belmayne Dublin 1, Dublin",Dublin 13,Dublin,337000,No,No
"28 Londonbridge Rd, Sandymount, Dublin 4",Dublin 4,Dublin,685000,No,No
"28 Maieston, Santry Cross, Ballymun Dublin 11",Dublin 11,Dublin,157000,No,No
"29 Temple Rd, Dartry, Dublin 6",Dublin 6,Dublin,4800000,No,No
"3 Abbey Street, Howth, Co. Dublin",,Dublin,887500,No,No
"3 The Place, Citywest Village, Citywest",Dublin 24,Dublin,290748,No,Yes
"30 Brookmount Est, Tallaght, Dublin 24",Dublin 24,Dublin,336000,No,No
"30 Ticknock Park, Sandyford, Dublin 18",Dublin 18,Dublin,325000,No,No
"31 The Avenue, Carrickmines Green, Glenamuck Road",Dublin 18,Dublin,172500,No,Yes
"31 The Drive, Woodbrook Glen, Bray",,Dublin,330000,No,No
"32 The Avenue, Carrickmines Green, Glenamuck Road",Dublin 18,Dublin,238297,No,Yes
"33 The Avenue, Carrickmines Green, Glenamuck Road",Dublin 18,Dublin,238297,No,Yes
"34 The Avenue, Carrickmines Green, Glenamuck Road",Dublin 18,Dublin,238297,No,Yes
"35 The Avenue, Carrickmines Green, Glenamuck Road",Dublin 18,Dublin,172500,No,Yes
"42 Finn Eber Fort, Finglas, Dublin 11",Dublin 11,Dublin,275000,No,No
"43 Drynam Avenue, Kettles Lane, Kinsealy",,Dublin,273128,No,Yes
"45 Walnut Rise, Whitehall, Griffith Ave Dublin 9",Dublin 9,Dublin,640000,No,No
"5 Victoria Rd, Clontarf, Dublin 3",Dublin 3,Dublin,550000,No,No
"52 Phibblestown House, Phibblestown Ave, Clonsilla Dublin 15",Dublin 15,Dublin,210000,No,No
"55 Cedar Brook Walk, Cherry Orchard, Dublin 10",Dublin 10,Dublin,225000,No,No
"55 Rialto Court, Dublin 8",Dublin 8,Dublin,180000,No,No
"56 Hazelgrove Court, Killinarden Heights, Tallaght Dublin 24",Dublin 24,Dublin,185000,No,No
"58 Forest Fields Rd, Swords, Dublin",,Dublin,230000,No,No
"59 Priory Wood, Donabate, Dublin",,Dublin,330000,No,No
"6 Bayside Crescent, Sutton, Dublin 13",Dublin 13,Dublin,320000,No,No
"6 Laurence Court, Mount Argus Road, Harolds Cross",,Dublin,270000,No,No
"64 Bannow Rd, Cabra, Dublin 7",Dublin 7,Dublin,278500,No,No
"7 Berwick Lawn, Swords Manor, Swords",,Dublin,335000,No,No
"72 Seabrook, Rush, Dublin",,Dublin,290000,No,No
"8 Barnwell Gate, Barnwell Woods, Hansfield",Dublin 15,Dublin,311893,No,Yes
"8 Greygates Hall, Roebuck Avenue, Mount Merrion",,Dublin,625551,No,Yes
"82 The Casino, Malahide, Dublin",,Dublin,440000,No,No
"9 Mulgrave Terrace, Dun Laoghaire, Dublin",,Dublin,1200000,No,No
"93 Castlecurragh Heath, Muluddart, Dublin 15",Dublin 15,Dublin,135000,No,No
"Apt 26, The Granary, Pim St Dublin 8",Dublin 8,Dublin,295000,No,No
"Apt 7 Hawthorn House, Carrickmines Green, Glenamuck Road",,Dublin,312775,No,Yes
"Apt 8 Castle Mews, 62 Castle St, Dalkey Dublin",Dublin 15,Dublin,450000,No,No
"Roslyn, Durham Rd, Sandymount Dublin 4",Dublin 4,Dublin,120000,No,No
"1-5 Gandon Mews, Lucan, Dublin",,Dublin,1223160,No,No
"1 Applewood Grove, Swords, Co Dublin",,Dublin,247433,No,No
"10 Ceol Na Mara, Main St Lower, Rush",,Dublin,270000,No,No
"106A & 106B Church Rd, East Wall, Church Rd Dublin 3",Dublin 3,Dublin,429507,No,No
"107 Fitzwilliam Point, Fitzwilliam Quay, Ringsend Dublin 4",Dublin 4,Dublin,550000,No,No
"11 Brookside Gardens, Rush, Co Dublin",,Dublin,214753,No,No
"11 Gandon Mews, Lucan, Co Dublin",,Dublin,233427,No,No
"11 Goldsmith St, Phibsborough, Dublin 7",Dublin 7,Dublin,396827,No,No
"11 St Audeons Terrace, Christ Church, Dublin",Dublin 8,Dublin,317461,No,No
"11 St Brigids Rd, Killester, Dublin 5",Dublin 5,Dublin,460000,No,No
"11 Thornleigh Terrace, Applewood Village, Swords",,Dublin,219422,No,No
"122 St Eithne Rd, Cabra, Dublin 7",Dublin 7,Dublin,265000,No,No
"13 The Place, Citywest Village, Citywest",Dublin 24,Dublin,281938,No,Yes
"136 Sycamore House, Sussex Rd, Dublin 2",Dublin 4,Dublin,330000,No,No
"138 Brooklawn, Strandville Ave East, Clontarf Dublin 3",Dublin 3,Dublin,312793,No,No
"14 Gandon Mews, Lucan, Dublin",Dublin 4,Dublin,172736,No,No
"143 Belgrove Park, Mount Prospect Lawns, Clontarf Dublin 3",Dublin 3,Dublin,375000,No,No
"15 Ravenswood View, Clonee Dublin 15, Dublin",Dublin 15,Dublin,210085,No,No
"150 Carnlough Rd, Cabra, Dublin 7",Dublin 7,Dublin,289450,No,No
"16 The Academy, Parkwest Pointe, Nangor Road",Dublin 22,Dublin,205416,No,No
"161 Oranmore Rd, Dublin 10, Dublin",Dublin 10,Dublin,225000,No,No
"169 Strand Rd, Dublin 4, Dublin",Dublin 4,Dublin,1550000,No,No
"17 Dodderbrook Walk, Ballycullen, Dublin 24",,Dublin,348018,No,Yes
"17 The Locks, Charlotte Quay Dock, Dublin 4",Dublin 4,Dublin,466855,No,No
"18 Boolavogue Rd, East Wall, Dublin 3",Dublin 3,Dublin,320000,Yes,No
"18 Christchurch Hall, Dublin 8",Dublin 8,Dublin,256770,No,No
"18 Linnetfields Sq, Clonee, Dublin 15",Dublin 15,Dublin,238000,No,No
"18 Mountdown Park, Manor Estate, Terenure",Dublin 12,Dublin,396827,No,No
"19 Fairway Drive, Cualanor, Upper Glenageary Road",,Dublin,700440,No,Yes
"2 Belvedere Square, Belvedere Court, Dublin 1",Dublin 1,Dublin,210085,No,No
"2 Haven House, Dublin Rd, Skerries",,Dublin,233427,No,No
"21 Brookwood Rise, Artane, Dublin 5",Dublin 5,Dublin,437500,No,No
"21 Griffeen Way, Lucan, Dublin",,Dublin,345000,No,No
"22 Holywell Crescent Nrth, Gorse Hill, Feltrim",,Dublin,240000,No,No
"22 Maieston, Santry Cross, Ballymun Dublin 11",Dublin 11,Dublin,185000,No,No
"22 Willow Park Grove, Glasnevin, Dublin 11",Dublin 11,Dublin,107000,Yes,No
"23 Glencorp Rd, Whitehall, Dublin 9",Dublin 9,Dublin,367500,No,No
"23 Newcomen Court, North Strand, Dublin 3",Dublin 3,Dublin,290000,No,No
"24 Cedarview, Northwood, Santry Demnse",Dublin 9,Dublin,431718,No,Yes
"25 Ridgewood Green, Forest Rd, Swords",,Dublin,389000,No,No
"255 Ballyfermot Road, Ballyfermot, Dublin 10",Dublin 10,Dublin,275000,No,No
"28 Thomond Rd, Ballyfermot, Dublin 10",Dublin 10,Dublin,230000,No,No
"3 Adamstown Castle, Lucan, Co Dublin",,Dublin,280113,No,No
"3 Grace Park View, Grace Park Wood, Grace Park Road",Dublin 9,Dublin,621967,No,Yes
"31 Adamstown Castle, Lucan, Co Dublin",,Dublin,280113,No,No
"31 Ferndale Court, Allies River Rd, Rathmichael",,Dublin,310000,No,No
"33 Clarinda, Dun Laoghaire, Park West",,Dublin,655000,No,No
"33 West Gate, St Augustine St, Dublin 8",Dublin 8,Dublin,256770,No,No
"34 Dorset Square, Upper Gardiner Street, Dublin 1",Dublin 1,Dublin,233427,No,No
"4 Hanstead Road, Finnstown, Lucan",,Dublin,214753,No,No
"41 Airlieheights, Lucan, Dublin",,Dublin,280113,No,No
"41 Exchange Hall, Belgard Square North, Tallaght",,Dublin,158731,No,No
"41 Newcastle Boulevard, Newcastle Lyons, Dublin",,Dublin,196079,No,No
"44 North Strand Rd, & 1 3 And 4 Newcomen Court, North Strand",Dublin 3,Dublin,602243,No,No
"45 Collegewood, Castleknock, Dublin 15",Dublin 15,Dublin,770311,No,No
"45 St Johns Crescent, Clondalkin, Dublin 24",Dublin 22,Dublin,204000,No,No
"47 Castlegate Apartments, Castle Street, Dublin 2",Dublin 2,Dublin,270776,No,No
"48 Clipper View, Sarsfield Quay, Dublin",Dublin 7,Dublin,294119,No,No
"5 Coolatree Close, Beaumont, Dublin 9",Dublin 9,Dublin,435000,No,No
"50 Brackenwood Dr, Balbriggan, Dublin",,Dublin,169000,No,No
"51 Scholars Walk Lusk Village Lusk, Dublin",,Dublin,262000,No,No
"6 Brambledown, Glenamuck Road, Carrickmines",Dublin 18,Dublin,665198,No,Yes
"6 Knockrabo Park, Knockrabo, Mount Anville Road",Dublin 14,Dublin,1057269,No,Yes
"62 Ballisk Court, Donabate, Dublin",,Dublin,182000,No,No
"66 Castlegate Grove, Lucan, Co Dublin",,Dublin,224090,No,No
"7 Kylemore Drive, Ballyfermot, Dublin 10",,Dublin,248000,No,No
"7 Shackleton Links, Shackleton Park, Lucan",,Dublin,308369,No,Yes
"7 Victoria Street, Portobello",Dublin 8,Dublin,723625,No,No
"70 The Kilns, Portmarock, Dublin",Dublin 13,Dublin,270000,No,No
"73 Ashfield Avenue, Ridgewood, Swords",,Dublin,392070,No,Yes
"8 Blackglen Court, Lambs Cross, Sandyford Dublin 18",Dublin 18,Dublin,647000,No,No
"8 Chieftans Close, Balbriggan, Co Dublin",,Dublin,175000,No,No
"86 Shanliss Way, Santry, Dublin 9",Dublin 9,Dublin,326798,No,No
"88 Oliver Plunkett Rd, Monkstown Farm, Glenageary",,Dublin,412000,No,No
"88 Somerton, Donabate, Dublin",,Dublin,364147,No,No
"9 Castle Vernon, Clontarf, Dublin 3",Dublin 3,Dublin,801761,No,Yes
"9 The Moorings, Fitzwilliam Quay, Dublin 2",Dublin 20,Dublin,347500,Yes,No
"93 - 95 Ranelagh Rd, And 15-18 Dartmouth Place",Dublin 6,Dublin,8123277,No,No
"Apartment 11, 11 Main Street, Beaupark   Clongriffin",,Dublin,210085,No,No
"Apartment 6, 21 22 Dorset Street, Dublin 1",Dublin 1,Dublin,250000,No,No
"Apt 101 Block H, Islandbridge, Bellview",Dublin 8,Dublin,256770,No,No
"Apt 10, Hanover Riverside, Sir John Rogersons Quay",Dublin 2,Dublin,583569,No,No
"Apt 15 Le Hunt House, Brennanstown, Dublin 18",,Dublin,364147,No,No
"Apt 198, The George, Charlotte Quay Dock",Dublin 4,Dublin,450000,No,No
"Apt 1, 45 Francis St, Dublin 8",Dublin 8,Dublin,44404192,No,No
"Apt 2  6-21  23-41  43 And 44, The Green, Gas Yard Lane",,Dublin,14271757,No,No
"Apt 2 Millrace Ct, Phoenix Park Race Course, Castleknock Dublin 15",Dublin 15,Dublin,368815,No,No
"Apt 28, 125 Francis St, Dublin 8",Dublin 8,Dublin,256770,No,No
"Apt 31, The Old Distillery, Cuckoo Lane",Dublin 7,Dublin,303456,No,No
"Apt 3, Denewood, Beech Park Ave",Dublin 15,Dublin,326798,No,No
"Apt 49 The Tannery, 50 Cork St, Dublin 8",Dublin 8,Dublin,255000,No,No
"Apt 5, Buckley Court, Elton Park",,Dublin,240000,No,No
"Apt 74, Steelworks, Foley St Dublin 1",Dublin 1,Dublin,312793,No,No
"Apt 86 Old Kilmainham Village, Bow Lane West, Dublin 8",Dublin 8,Dublin,182073,No,No
"Flat 1-12  41A Stanfield House, Strand Rd, Sandymount Dublin 4",Dublin 4,Dublin,2080000,No,No
"Newtown Lane, Oldtown, Co Dublin",,Dublin,320000,No,No
"No 4 Ground Floor, Block A Old Distillery, Beresford Street",,Dublin,303456,No,No
"Top Floor Apartment, 5 Vico Road, Dalkey",,Dublin,700282,No,No
"1 -5, 79 Parnell Street, Dublin 1",Dublin 1,Dublin,585000,No,No
"1 Castlegate Dene, Adamstown, Dublin",,Dublin,120000,Yes,No
"1 Chapelwood Crescent, Hollystown, Dublin 15",Dublin 15,Dublin,447500,No,No
"1 Knockrabo Drive, Knockrabo, Mount Anville Road",Dublin 14,Dublin,859031,No,Yes
"1 Larkfield Dale, Clay Farm, Leopardstown",,Dublin,488986,No,Yes
"1 St Josephs Ave, Clonliffe Rd, Dublin 3",Dublin 3,Dublin,145000,No,No
"10 Allendale Elms, Clonsilla, Dublin 15",Dublin 15,Dublin,315000,No,No
"10 The Place, Citywest Village, Citywest",,Dublin,290748,No,Yes
"102 Castleland Court, Balbriggan, Dublin",,Dublin,340000,No,No
"103 Mourne Rd, Drimnagh, Dublin 12",Dublin 12,Dublin,265000,No,No
"117 East Courtyard, Tullyvale, Cabinteely",Dublin 18,Dublin,375000,No,No
"121 Castlegate Way, Adamstown, Lucan",,Dublin,281000,No,No
"127 Temple Court, Northwood, Santry",Dublin 9,Dublin,130000,No,No
"13 Emor St, Dublin 8, Dublin",Dublin 8,Dublin,550000,No,No
"13 North Richmond St, Dublin 1, Dublin",Dublin 1,Dublin,600000,No,No
"13 Woodrun, Verdmont, Snugborough Rd Extension Dublin 15",Dublin 15,Dublin,187500,No,No
"135 Ballyfermot Rd, Ballyfermot, Dublin 10",Dublin 10,Dublin,255000,No,No
"14 Castlewood Avenue, Rathmines, Dublin 6",Dublin 6,Dublin,700000,No,No
"14 Elder Heath Terrace, Elder Heath, Kiltipper",,Dublin,259912,No,Yes
"14 Willow Wood Rise, Hartstown, Clonsilla Dublin 15",Dublin 15,Dublin,275000,No,No
"142 Rathmines Town Centre, Lower Rathmines Rd, Dublin 6",Dublin 15,Dublin,335000,Yes,No
"15 Booterstown Wood, Booterstown Ave, Co. Dublin",,Dublin,435000,No,No
"15 Church Ave, South Circular Rd, Dublin",Dublin 8,Dublin,435000,No,No
"17 Fishermans Wharf, Ringsend, Dublin",Dublin 4,Dublin,464000,No,No
"18 Bramblefield Crescent, Clonee, Dublin 15",Dublin 15,Dublin,311000,No,No
"189 Ashlawn Park, Ballybrack, Dun Laoghaire",,Dublin,316000,No,No
"19 Diswellstown Court, Castleknock",,Dublin,458150,No,Yes
"1B Corner Stone, Balally Hill, Sandyford Rd Dublin 16",Dublin 16,Dublin,492500,No,No
"2 Shackleton Gate, Shackleton Park, Lucan",,Dublin,321585,No,Yes
"2 St Canices Park, Glasnevin, Dublin 11",Dublin 11,Dublin,287000,No,No
"20 Anne Devlin Road, Templeogue, Dublin 14",Dublin 14,Dublin,550000,No,No
"207 St Attracta Rd, Cabra, Dublin 7",Dublin 7,Dublin,250000,Yes,No
"21 Slademore Dr, Ard Na Greine, Malahide Rd Dublin 13",Dublin 13,Dublin,335000,No,No
"22 Connawood Lawn, Old Connaught Ave, Bray",,Dublin,370000,No,No
"23 Bluebell Road, Bluebell, Dublin 12",Dublin 12,Dublin,275000,No,No
"236 Tonlegee Rd, Raheny, Dublin 5",Dublin 5,Dublin,360000,No,No
"24 Hazelbury Green, Clonee, Dublin 15",Dublin 15,Dublin,330000,No,No
"24 Mellowes Quay, Ushers Quay, Dublin 8",Dublin 8,Dublin,480000,No,No
"27 Brookdene, Shanganagh Road, Shankill",Dublin 18,Dublin,435000,No,No
"29 Woodlands Dr, Stillorgan, Co Dublin",,Dublin,698000,No,No
"3 Larkfield Dale, Clay Farm, Leopardstown",,Dublin,440528,No,Yes
"30 Shrewsbury Park, Ballsbridge, Dublin 4",Dublin 4,Dublin,795000,No,No
"31 Temple Court, Dominick St Upper, Dublin 7",Dublin 7,Dublin,173000,No,No
"32 Grange Rd, Baldoyle, Dublin 13",Dublin 13,Dublin,337500,No,No
"33 Belvedere Court, Dublin 1, Dublin",Dublin 1,Dublin,265000,No,No
"33 Cill Cais, Oldbawn, Tallaght Dublin 24",Dublin 24,Dublin,342000,No,No
"33 Lissadel Rd, Drimnagh, Dublin 12",Dublin 12,Dublin,312000,No,No
"35 Castle Park, Tallaght, Dublin 24",Dublin 24,Dublin,244000,No,No
"35 Elderwood Rd, Palmerstown, Dublin 20",Dublin 20,Dublin,277000,No,No
"37The Tallow, Building The Village, Rathbourne Dublin 15",Dublin 15,Dublin,226000,No,No
"4 Rockfield, Finnstown Abbey, Lucan",,Dublin,315000,No,No
"4 Watermill Park, Raheny, Dublin 5",Dublin 5,Dublin,111680,No,No
"4 Whitworth Raod, Drumcondra, Dublin 9",,Dublin,480000,No,No
"40 Castlegrange Avenue, Castlegrange, Dublin15",Dublin 15,Dublin,388000,No,No
"42 Chapel Farm Dr, Lusk, Dublin",,Dublin,267000,No,No
"43 Hampton Wood Ave, Hampton Wood, Finglas Dublin 11",Dublin 11,Dublin,215500,No,No
"43 Wilfield Rd, Sandymount, Dublin 4",Dublin 4,Dublin,505000,No,No
"44 Croydon Park Ave, Marino Dublin 3, Dublin",Dublin 3,Dublin,430000,No,No
"45 Ballyneety Rd, Ballyfermot, Dublin 10",Dublin 10,Dublin,232500,No,No
"45 Liffey Terrace, Lucan, Dublin",,Dublin,290000,Yes,No
"47 Earlsfort Park, Lucan, Dublin",,Dublin,290000,No,No
"47 Woodstown Heights, Knocklyon",Dublin 16,Dublin,470000,No,No
"5 Gandon Lane, Kinsealy Woods, Chapel Road",,Dublin,411233,No,Yes
"5 Kilcora Grove, Clontarf, Dublin 3",,Dublin,940000,No,No
"5 Martello View, Martello Tower, Balbriggan",,Dublin,180000,No,No
"51 Clonard Street, Balbriggan, Co Dublin",,Dublin,290000,No,No
"52 Phibblestown Wood, Clonee, Dublin 15",Dublin 15,Dublin,205000,No,No
"54 Connolly Ave, Inchicore, Dublin 8",Dublin 8,Dublin,475000,No,No
"57 Fernleigh Dr, Carpenterstown, Dublin 15",Dublin 15,Dublin,366000,No,No
"59 Ardilaun Court, Clontarf",Dublin 3,Dublin,595000,No,Yes
"6 The Place, Citywest Village, Citywest",Dublin 24,Dublin,290749,No,Yes
"64 Brackenwood Avenue, Balbriggan, Co Dublin",Dublin 15,Dublin,167500,No,No
"67 Bloomfield Park, Bloomfield Ave, Donnybrook Dublin 4",Dublin 4,Dublin,525000,No,No
"67 Hazelbury Park, Clonee, Meath",Dublin 15,Dublin,289000,No,No
"75 Shanganagh Vale, Cabinteely, Dublin 18",Dublin 18,Dublin,650000,No,No
"77 St Patricks Crescent, Dun Laoghaire, Dublin",,Dublin,305000,No,No
"78 Summerhill, Dublin 1",,Dublin,150000,No,No
"78 The Watermill, Watermill Rd, Raheny Dublin 5",Dublin 5,Dublin,225000,No,No
"78A Summerhill, Dublin 1, Dublin",Dublin 1,Dublin,150000,No,No
"79 Forestfields Rd, Swords, Dublin",,Dublin,304000,No,No
"79A Adare Road, Coolock, Dublin 17",Dublin 17,Dublin,265000,No,No
"8 Dawson Court, Cross Ave, Blackrock",,Dublin,340000,No,No
"8 Rahillion Drive, Donabate, Co. Dublin",,Dublin,374449,No,Yes
"84 Raphoe Rd, Crumlin, Dublin 12",Dublin 12,Dublin,297000,Yes,No
"89 The Paddocks, Hybreasal, Circular Rd South Dublin 8",Dublin 8,Dublin,340000,No,No
"9 Barnwell Gate, Barnwell Woods, Hansfield",,Dublin,308369,No,Yes
"9 Elmfield Dr, Clarehall, Dublin 13",Dublin 13,Dublin,15000,Yes,No
"9 Seapoint Ave, Blackrock, Dublin",,Dublin,675000,No,No
"9 St Johns Ave, Pimlico, Dublin 8",Dublin 8,Dublin,450000,No,No
"94 Cedarbrook Avenue, Cherry Orchard, Dublin 10",Dublin 10,Dublin,160000,No,No
"96 Tyrconnell Rd, Inchicore, Dublin 8",Dublin 8,Dublin,467000,No,No
"99 Beechfield Rd, Walkinstown, Dublin 12",Dublin 12,Dublin,411500,No,No
"Apt 1-5 The Hill Pub, 1/2 Old Mount Pleasant, Ranelagh",Dublin 6,Dublin,750000,No,No
"Apt 1 27 / 27A Ormond Quay Upr, Dublin 7",,Dublin,263385,Yes,No
"Apt 218, The Cubes Beacon South Quarter, Sandyford",Dublin 18,Dublin,345000,No,No
"Apt 414 Cubes 8, Beacon South Quarter, Sandyford Dublin 18",Dublin 18,Dublin,375000,No,No
"Apt 5, Malton House, Custom House Sq Dublin 1",Dublin 1,Dublin,267000,No,No
"Apt. 61 Ardilaun Court, Sybil Hill Road, Raheny",Dublin 5,Dublin,330396,No,Yes
"Apt. No.8, Camberley Mews, Churchtown Road Upper",,Dublin,462555,No,Yes
"Apt.38 - Watermint Court, Pelletstown Avenue, Royal Canal Park  Ratoath Rd",Dublin 15,Dublin,225000,No,No
"Avalon, 15 Emmet St, Dublin 1",Dublin 1,Dublin,500000,No,No
"Jerico Lodge, 29 Rosepark, Balrothery",,Dublin,432000,No,No
"The Gables, 14 Ballybough Rd, Dublin 3",Dublin 3,Dublin,400000,No,No
"Willow Brook, 2 Saval Park Saval Park Rd, Dalkey",,Dublin,1950000,No,No
"34 Priory Road, Harold'S Cross, Dublin 6W",,Dublin,530000,No,No
"1 Airfield Terrace, Airfield Park, Donnybrook Dublin 4",Dublin 4,Dublin,410000,No,No
"1 Castle Court, 5-6 Castle Street, Dublin 2",Dublin 8,Dublin,3700000,No,No
"1 Elder Heath Park, Elder Heath, Kiltipper Road",,Dublin,308370,No,Yes
"1 Parkside Gardens, Parkside 2C, Balgriffin",Dublin 13,Dublin,400441,No,Yes
"1 Somerton Lawn, Newcastle Road, Lucan",,Dublin,308370,No,Yes
"101 Botanic Rd, Glasnevin, Dublin 9",Dublin 9,Dublin,630715,No,No
"101 Kilcronan Ave, Clondalkin, Dublin 22",Dublin 22,Dublin,21771,Yes,No
"11 Woodview Heights, Lucan, Dublin",,Dublin,325000,No,No
"135 Ivy Court, Beaumont Woods, Beaumont",Dublin 9,Dublin,293000,Yes,No
"2 Vale View Grove, The Park, Cabinteely Dublin 18",Dublin 18,Dublin,615000,No,No
"20 Liberty Corner, Dublin 1, Dublin",Dublin 1,Dublin,283000,No,No
"20 Muckross Pk, Dublin 12, Dublin",Dublin 12,Dublin,400000,No,No
"21 Ivy Court, Beaumont Woods, Dublin 9",Dublin 9,Dublin,251000,No,No
"22 Beresford Court, Donabate, Co Dublin",,Dublin,333025,No,Yes
"22 Larkfield Heath, Clay Farm, Leopardstown",,Dublin,515419,No,Yes
"220 Loreto Abbey, Grange Rd, Rathfarnham Dublin 14",Dublin 14,Dublin,350000,No,No
"28 The Meadows, Raheny, Dublin 5",Dublin 5,Dublin,635000,No,No
"29 Adare Green, Coolock, Dublin 17",Dublin 17,Dublin,245000,No,No
"29 All Hallows Green, Drumcondra Dublin 9, Dublin",Dublin 9,Dublin,410000,No,No
"29 Celtic Park Rd, Collins Ave, Whitehall Dublin 9",Dublin 9,Dublin,410000,No,No
"3 Tower Hall, Swords Central, Main St",,Dublin,190000,Yes,No
"32 Castleknock Grove, Laurel Lodge, Dublin 15",Dublin 15,Dublin,340000,Yes,No
"33 Seabury, Sydney Parade Ave, Sandymount Dublin 4",Dublin 4,Dublin,485000,No,No
"33 Woodford Meadows, Clondalkin, Dublin 22",Dublin 22,Dublin,245000,No,No
"34 Parkside Gardens, Parkside, Balgriffin",,Dublin,299559,No,Yes
"35 Cedarview, Northwood, Santry",Dublin 9,Dublin,462555,No,Yes
"38 Spiddal Rd, Ballyfermot, Dublin 10",Dublin 10,Dublin,252000,No,No
"39 Music Hall, Cows Lane, Templebar",Dublin 8,Dublin,380000,No,No
"4 Inglenook Wood, Glenamuck Road, Carrickmines",,Dublin,647577,No,Yes
"41 Bolton Street, Dublin",Dublin 1,Dublin,840000,No,No
"44 Barnwell Woods, Hansfield",Dublin 15,Dublin,292952,No,Yes
"44 Belarmine Court, Stepaside, Dublin 18",Dublin 18,Dublin,500000,No,No
"5 Beverton Dr, Donabate, Dublin",,Dublin,362500,No,No
"5 Galtymore Park, Drimnagh, Dublin 12",Dublin 12,Dublin,216000,No,No
"50 Tara Court, Balbriggan, Dublin",,Dublin,255000,No,No
"52 Ardilaun Court, Sybil Hill Road, Raheny",,Dublin,414097,No,Yes
"58 Croydon Green, Marino, Dublin 3",Dublin 3,Dublin,410000,No,No
"6 Riverwood Close, Castleknock, Dublin 15",Dublin 15,Dublin,480000,No,No
"62 Jamestown Ave, Inchicore, Dublin 8",Dublin 8,Dublin,320000,No,No
"63 Highgrove, Mt Talbot, Clondalkin Dublin 22",Dublin 22,Dublin,229000,No,No
"7 Larkfield Dale, Clay Farm, Leopardstown",Dublin 18,Dublin,438182,No,Yes
"75 Grove  Rd, Dublin 6, Dublin",Dublin 6,Dublin,565000,No,No
"76 Collinswood, Collins Ave, Dublin 9",Dublin 9,Dublin,560000,No,No
"78 The Square, Larch Hill, Oscar Traynor Road",,Dublin,277000,No,No
"8 Garland Court, Church St, Howth",Dublin 13,Dublin,307000,No,No
"81 Rusheeney Ave, Clonsilla, Dublin 15",Dublin 15,Dublin,286500,No,No
"87 Ballyfermot Ave Ballyfermot, Dublin 10, Dublin",Dublin 10,Dublin,236000,No,No
"8A The Woodlands, Rathfarnham Castle, Dublin 14",Dublin 14,Dublin,380000,No,No
